2024-07-29 17:57:17.691/Accelerometer/0.078963146/4.9316072/8.7984085/Magnetometer/23.925001/-24.150002/-39.206253/Gyroscope/-0.15347977/0.11446079/-0.17699806/Pressure/989.58466/orientation/258.2669/-31.217676/2.2984848/gravity/0.33635136/5.082697/8.379943/
2024-07-29 17:57:17.711/Accelerometer/-0.13878371/4.802395/8.7577305/Magnetometer/24.54375/-24.487501/-40.2/Gyroscope/-0.11255184/0.24152066/-0.07987057/Pressure/989.57855/orientation/258.3752/-31.008701/1.9552732/gravity/0.28677875/5.052075/8.400279/
2024-07-29 17:57:17.732/Accelerometer/0.02871387/4.974678/8.4705925/Magnetometer/25.050001/-24.69375/-40.893753/Gyroscope/-0.0594066/0.29649848/0.0013744457/Pressure/989.57855/orientation/258.33624/-30.83294/1.5210966/gravity/0.20849803/5.021944/8.420629/
2024-07-29 17:57:17.751/Accelerometer/0.5694918/5.1469617/7.941778/Magnetometer/25.031252/-24.675001/-40.725002/Gyroscope/-0.06856957/0.17004949/-0.0707076/Pressure/989.5961/orientation/258.31046/-30.782873/1.3254807/gravity/0.17555144/5.016135/8.424842/
2024-07-29 17:57:17.772/Accelerometer/0.28713873/4.965107/8.068598/Magnetometer/25.406252/-24.73125/-41.23125/Gyroscope/-0.18219042/-0.010766491/-0.34559676/Pressure/989.6064/orientation/258.8626/-30.690449/1.0743394/gravity/0.15811805/5.00531/8.4316225/
2024-07-29 17:57:17.791/Accelerometer/-0.15314065/4.5918264/8.46102/Magnetometer/25.66875/-24.525002/-41.268753/Gyroscope/-0.20295982/0.131565/-0.344375/Pressure/989.6064/orientation/259.19275/-30.540436/0.88266635/gravity/0.13011184/4.9832134/8.445178/
2024-07-29 17:57:17.811/Accelerometer/-0.33020952/4.6971107/8.760123/Magnetometer/25.9125/-24.35625/-41.362503/Gyroscope/-0.2121228/0.42783442/-0.22464553/Pressure/989.6064/orientation/259.46387/-30.2412/0.3165958/gravity/0.046813436/4.9390345/8.471963/
2024-07-29 17:57:17.831/Accelerometer/0.27038896/4.843073/8.532805/Magnetometer/26.400002/-23.831251/-41.550003/Gyroscope/-0.2451095/0.5493965/-0.27351472/Pressure/989.63055/orientation/259.63235/-29.944519/-0.3942749/gravity/-0.058474448/4.8950987/8.497351/
2024-07-29 17:57:17.851/Accelerometer/-0.9595219/5.206782/7.946564/Magnetometer/26.00625/-23.550001/-41.081253/Gyroscope/-0.29031348/0.39790204/-0.46166107/Pressure/989.63055/orientation/259.99677/-29.660196/-1.067532/gravity/-0.15876745/4.852871/8.524982/
2024-07-29 17:57:17.872/Accelerometer/0.12203395/5.046463/8.673982/Magnetometer/26.1/-23.38125/-41.0625/Gyroscope/-0.51511174/0.65080005/0.19257513/Pressure/989.664/orientation/260.58533/-29.402103/-2.291967/gravity/-0.34166965/4.7981415/8.544319/
2024-07-29 17:57:17.891/Accelerometer/0.5024927/4.0677986/8.015956/Magnetometer/26.2875/-22.987501/-40.987503/Gyroscope/-0.7826705/0.25618142/0.0368046/Pressure/989.664/orientation/260.24063/-28.702265/-2.498018/gravity/-0.3787277/4.6752133/8.612162/
2024-07-29 17:57:17.911/Accelerometer/-0.5312066/4.213761/9.150154/Magnetometer/26.1375/-22.875/-40.818752/Gyroscope/-0.7692315/0.52618366/-0.12079851/Pressure/989.6867/orientation/260.2363/-27.61131/-2.9867723/gravity/-0.4527851/4.5450974/8.677987/
2024-07-29 17:57:17.931/Accelerometer/-0.72263247/4.2759743/8.903693/Magnetometer/26.737501/-22.725/-41.268753/Gyroscope/-0.72463834/0.40095636/-0.15012002/Pressure/989.6867/orientation/260.26923/-26.725239/-3.6049013/gravity/-0.5507327/4.4101725/8.741708/
2024-07-29 17:57:17.952/Accelerometer/-0.60059845/4.1587257/9.327223/Magnetometer/27.225/-22.368752/-41.34375/Gyroscope/-0.7392991/0.11018474/-0.13912445/Pressure/989.73627/orientation/260.38184/-25.910473/-4.0021725/gravity/-0.6156461/4.285175/8.799355/
2024-07-29 17:57:17.973/Accelerometer/-0.49052864/3.4121652/9.674182/Magnetometer/27.712502/-22.2/-41.625/Gyroscope/-0.73990995/0.1627191/-0.25030184/Pressure/989.73627/orientation/260.4572/-25.031122/-4.151218/gravity/-0.6432193/4.149296/8.862279/
2024-07-29 17:57:17.991/Accelerometer/-2.009971/3.2159536/9.992428/Magnetometer/28.312502/-21.69375/-41.7/Gyroscope/-0.76251197/0.36369362/-0.18310672/Pressure/989.767/orientation/260.5738/-24.088917/-4.514825/gravity/-0.7047237/4.002622/8.92484/
2024-07-29 17:57:18.011/Accelerometer/-2.8713872/3.7591243/11.01177/Magnetometer/28.556252/-21.0375/-41.943752/Gyroscope/-0.30680683/0.15905392/0.3978257/Pressure/989.767/orientation/260.43054/-23.242224/-5.028629/gravity/-0.8016128/3.849432/8.983856/
